Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
36,3.3728,2.8373,2.7142,-6.8168,-7.5249,6.6772,4.4444,2.5825,-9.6727,1.5801,-9.0085,8.6555,-8.1038,-7.3274,-29.201,-9.2174,-17.753,-12.72,3.741,3.7603,26.632,10.224,-12.677,-11.39
39,11.421,7.7384,7.1247,6.5003,11.628,-5.5284,-11.528,7.3875,-6.7167,-4.8626,-13.159,-5.3112,-6.8022,-5.5093,32.802,7.6891,-17.279,-4.8992,6.1653,-11.611,-14.784,5.7068,-12.879,2.9863
43,-4.6677,6.3704,-4.0188,10.16,-8.7407,7.3649,7.4112,9.0017,-7.1404,-9.9604,11.238,-10.709,6.1898,-6.8337,-25.703,6.517,-18.091,6.0122,-1.2407,9.5795,-14.181,-7.8884,9.8423,5.5297
46,-4.5495,8.1649,-6.2011,7.5393,5.8948,4.801,6.5196,-5.345,-14.159,-1.1523,6.9444,3.8022,6.503,-8.2078,-25.562,-10.335,21.886,-16.44,4.1385,-2.5915,-4.3946,8.349,10.8,6.9932
50,11.197,12.066,1.8083,17.421,7.1051,4.6907,-3.1143,-3.0745,-13.655,10.857,21.483,8.2206,-9.9582,18.506,-22.292,1.6438,20.718,10.972,-10.071,-0.62146,-12.922,-11.557,8.4719,-4.9001
53,7.0548,3.5089,-5.8352,3.3144,-7.0098,8.829,5.1821,-5.0433,7.1586,-7.3209,19.48,-8.2591,5.1456,17.413,-19.166,-9.4149,-16.137,10.64,-7.9482,7.2682,23.524,-3.0643,7.9468,-7.018
57,-5.3252,6.2114,10.748,1.6856,12.045,9.1172,7.903,-3.5885,-8.0972,-4.738,6.1727,-9.6966,17.247,29.075,-9.5325,4.3769,21.098,11.795,-8.4962,-5.7062,-13.793,-4.1779,6.5573,-9.5531
60,37.521,28.594,41.615,42.927,45.107,24.153,26.788,25.989,35.506,24.154,44.143,38.598,27.776,28.267,73.015,33.831,42.282,30.664,40.941,20.684,43.29,21.325,22.155,6.9507
64,74.507,51.495,70.548,77.09,75.372,57.973,43.377,46.294,55.852,55.831,60.323,63.208,45.777,51.704,71.728,51.16,67.375,55.308,54.798,49.953,58.513,40.329,41.177,34.23
67,119.49,92.476,104.44,110.35,105.59,93.602,69.652,77.376,93.169,84.624,78.886,72.071,65.413,75.801,88.285,71.825,91.984,81.598,83.887,77.947,82.53,63.081,60.214,50.982
71,159.45,125.97,147.09,148.78,141.26,129.52,102.89,109.59,120.55,117.81,105.67,105.53,97.953,95.505,108.89,100.07,125.93,114.12,111.85,99.613,110.87,86.541,82.537,74.13
74,178.94,144.42,169.41,172.59,168.08,154.46,125.26,131.71,138.16,132.54,119.1,122.29,122.37,113.49,122.59,114.27,142.91,132.46,129.39,116.32,127.2,105.1,96.611,92.287
78,190.26,160.51,183.09,189.96,184.24,172.22,140.73,147.26,149.83,147.8,131.12,136.25,136.52,126.2,136.74,127.22,159.03,148.05,142.31,127.7,144.52,118.3,113.44,108.96
81,196.62,171.75,193.79,201.07,195.52,187.14,150.04,160.54,161.08,164.14,139.98,146.38,148.28,139.95,144.49,140.64,164.47,159.3,154.29,135.8,151.38,131.72,132.27,120.77
85,203.98,181.02,206.88,215.95,206.5,200.5,161.14,174.54,173.74,176.82,146.1,158.85,156.66,144.17,153.84,155,176.25,169.62,163.89,141.66,165.99,140.76,137.47,131.94
88,206.21,187.44,216.71,229.35,224,214.56,176.09,189.55,187.34,196.6,159.82,176.82,177.74,163.23,166.74,161.23,183.92,177.86,178.15,152.81,174.1,151.95,146.88,137.96
92,210.04,189.43,220.93,237.36,234.31,227.06,187.28,200.03,194.31,212.09,170.99,189.09,189.44,184.89,184.88,183.4,191.41,183.25,183.41,159.43,186.88,170.08,159.28,152.91
96,210.95,192.25,222.44,240.5,235.32,231.5,194.46,203.84,198.74,224.89,183.85,195.36,199.57,190.5,193.8,192.64,197.7,185.57,187.81,162.93,197.06,178.72,169.91,165.08
99,212.19,193.06,225.76,243.37,235.93,231.26,196.79,206.75,198.33,229.79,191.98,200.02,200.48,195.57,198.56,196.18,194.64,189.16,190.89,165.52,205.17,183.53,178.31,171.92
103,212.96,194.64,224.16,242.75,239.94,233.61,199,214.19,203.18,232.08,194.65,201.91,207.73,201.64,203.72,204.33,196.92,190.84,195.68,167.77,208.82,191.75,183.69,175.65
106,218.52,194.74,226.81,244.5,240.57,234.02,202.18,214.76,203.43,234.43,195.34,201.86,207.81,202.35,208.58,202.99,197.04,192.12,194.52,171.64,212.98,190.7,187.23,179.86
110,214.66,196.51,227.29,245.85,243.72,238.29,204.23,210.49,202.01,234.55,197.05,203.42,209.97,205.4,206.23,206.65,197.5,194.29,195.86,168.53,209.84,193.42,188.97,180.97
113,219.76,196.99,229.03,248.3,241.72,237.36,205.57,212.27,203.53,234.6,198.8,204.83,209.4,208.79,208.71,207.2,199.29,195.08,198.85,171.24,212.35,193.49,190.27,183.42
117,216.67,198.01,228.46,247.33,241.76,238.17,204.3,212.96,203.79,235.91,201.13,203.67,208.72,207.07,210.26,208.85,199.71,195.55,197.12,172.66,215.66,195.6,190.89,183.53
120,220.04,198.71,229.14,246.2,243.26,237.94,202.82,214.35,205.55,238.68,198.4,209.01,209.26,206.63,207.94,209.75,200.5,196.09,198.06,172.26,213.9,195.59,191.47,185.07
124,215.51,197.45,227.47,247.34,244.41,239.59,207.45,219.46,206.81,234.74,200.84,208.33,210.59,208.77,212.81,209.92,201.78,195.72,199.65,172.57,211.54,195.94,190.64,184.91
127,214.55,198.22,230.84,248.61,244.66,241.61,209.45,220.66,206.88,235.52,201.2,208.57,210.65,207.82,210,212.71,200.57,194.93,199.88,172.21,215.29,196.95,190.85,186.56
131,216.13,197.86,231.66,250.27,243.41,237.76,208.35,221.57,206.11,236.24,200.58,207.25,212.89,207.6,209.37,210.83,200.07,195.47,200.46,173.98,214.48,198.61,196.32,185.11
134,217.5,199.86,230.3,248.77,244.17,243.08,206.77,221.17,208.59,238.74,201.65,208.42,214.33,211.99,209.46,210.99,200.55,198.75,201.22,171.78,218.3,197.24,190.13,185.93
138,219.19,196.35,230.47,246.86,242.97,240.52,208.95,222.61,205.78,236.1,201.36,207.78,211.62,210.45,211.7,211.71,201.37,196.85,202.23,173.59,218.16,197.67,192.95,186.54
141,216.74,199.62,229.54,247.81,247.22,241.6,210.78,217.99,209.25,237.16,201.01,210.67,212.09,210.69,211.98,210.46,203.06,196.51,202.03,176.51,213.64,203.08,192.28,185.57
145,217.28,197.99,229.38,249.55,245.08,242.51,209.27,223.89,208.48,239.91,201.75,210.8,208.8,209.79,215.18,209.04,203.24,198.67,201.29,172.36,219.18,200.73,191.97,188.83
149,216.81,199.86,232.37,248.85,247.22,241.07,209.65,225.02,208.68,238.27,201.91,208.85,210.9,208.81,213.41,211.09,203.17,199.09,204.78,173.92,216.02,197.24,194.48,188.79
152,219,199.05,229.54,249.25,245.13,239.6,211.34,224.11,209.41,237.28,201.67,209.68,213.04,209.56,212.22,212.02,205.43,199.85,202.63,174.77,219.61,198.58,193.18,188.43
156,222.06,198.76,230.89,251.04,248.11,244.44,211.94,219.32,210.06,236.67,202.77,212.57,212.43,211.01,213.39,214.46,202.95,198.24,202.57,173.06,216.37,199.69,193.86,187.22
159,221.02,198.83,232.18,252.11,247.07,242.71,210.95,225.16,209.62,239.94,201.53,209.84,211.85,209.47,214.21,214.84,207.46,199.83,202.33,173.94,216.52,199.99,193.32,186.82
163,222,200.19,231.52,250.57,249.32,240.38,212.44,223.96,212.56,241.32,203.78,208.76,211.26,210.01,213.11,213.48,206.46,198.74,204.2,172.34,215.4,200.64,195.2,186.49
166,222.05,200.39,229.4,250.58,245.96,240.12,212.35,225.68,207.31,237.47,202.95,211.01,211.72,213.04,216.18,214.87,206.53,200.61,202.63,175.75,215.14,202.15,196.23,186.73
170,221.86,199.33,233.19,249.55,247.88,241.49,210.56,227.98,207.97,237.71,203.8,209.57,214.36,213.08,214.82,215.91,204.55,201.39,204.25,175.88,217.1,200.31,195.28,187.43
173,221.47,200.62,230.97,251.22,247.8,244.5,210.62,225.92,209.55,235.71,202.94,209.51,213.68,210.88,215.43,212.53,206.67,200.5,203.55,176,214.73,201.44,195.64,188.26
177,221.97,197.8,233.82,251.2,247.67,243.34,209.5,226.78,212.72,238.32,202.72,210.08,213.42,209.96,211.4,216.79,208.45,201.27,203.69,174.51,217.22,201.23,196.24,189.56
180,220.14,199.64,232.69,250.45,250.19,243.68,208.25,226.44,208.76,239.43,201.24,209.99,210.95,211.34,213.8,213.8,209.68,202.38,202.1,173.51,219.08,198.69,194.79,186.96
184,221.77,200.86,231.64,252.02,247.01,241.6,212.72,227.72,209.64,238.7,201.05,209.78,211.32,210.36,213.03,214.23,206.93,202.56,204.6,174.57,220.55,201.26,197.99,188.97
188,218.47,200.91,232.92,251.86,247.22,243.86,212.02,226.79,210.73,238.28,204.4,210.82,214.52,211.55,215.89,215.41,208.6,200.72,205.38,176.5,217.74,198.99,196.68,188.84
191,221.22,199.91,230,251.22,249.68,244.51,210.89,226.53,211.23,241.48,203.98,211.34,213.51,212.76,215.64,214.22,208.8,201.64,207.9,180.07,216.48,200.72,198.76,187.39
195,216.92,199.65,231.5,252.1,249.05,242.57,211.44,226.94,211.46,236.83,201.57,209.09,214.03,211.79,215.14,214.31,207.74,203.33,203.18,175.37,220.32,202.5,196.29,189.98
198,223.75,201.42,231.24,252.05,249.19,242.84,209.84,221.22,211.14,238.3,202.85,212.21,214.83,214.64,218.38,212.37,209.54,202.77,203.7,173.18,219.04,201.06,196.43,188.43
202,222.21,201.72,230.57,251.01,247.53,244.68,211.39,227.06,212.12,241.16,202.93,212.41,214.82,213.64,214.1,215.57,206.77,201.94,202.72,173.69,213.03,203.55,195.53,189.43
205,219.34,197.46,230.65,247.37,242.06,239.07,205.95,222.76,206.67,237.15,198.68,207.98,209.97,206.84,210.27,208.71,202.19,198.72,198.07,170.55,211.67,194.99,189.97,182.62
209,214.91,194.03,225.97,243.66,237.78,232.98,204.22,221.54,206.22,230.51,196.34,205.27,205.79,205,205.94,206.01,200.85,196.53,196.72,168.22,207.39,182.71,182.43,176.18
212,219.74,197.15,230.15,248.49,244.31,239.23,207.9,217.88,207.32,235.84,200.85,209.98,213.14,208.5,210.78,210.16,206.18,202.87,201.63,172.78,212.93,193.2,184.55,183.1
216,220.82,196.28,232.3,246.67,244.1,242.24,207.77,226.29,210.01,237,198.77,209.3,211.1,210.53,212.69,211.62,210.34,202,202.08,175.59,214.43,192.38,187.41,182.88
219,221.2,196.5,231.22,246.31,243.97,240.6,208.87,224.36,212.12,237.91,204.23,212.51,215.06,213.24,212.2,211.34,210.92,204.45,199.43,175.08,215.57,191.65,189.64,184.33
223,215.73,198.22,232.24,246.9,245.8,241.88,212.13,227.42,210.89,240.08,200.29,208.97,211.82,209.19,211.99,212.47,205.91,203.64,203.47,171.68,216.06,191.29,189.42,183.06
227,216.42,196.43,231.45,248.81,244.57,242.15,211.33,226.83,210.42,241.64,201.29,210.06,210.65,209.11,212.65,213.89,208.66,203.34,199.83,177.7,216.68,191.08,188.99,184.13
230,221.16,197.85,230.53,247.93,245.1,240.86,209.86,226.92,210.39,236.7,202.6,208.84,209.47,209.39,214.39,211.11,207.66,201.01,205.83,174.37,214.6,192.33,189.71,184.37
234,219.02,197.96,230.45,249.61,245.45,241.72,209.26,221.62,209.14,241.76,202.07,210,211.5,210.05,216.26,213.56,206.54,201.96,205.28,174.32,212.74,192.36,191.34,186.65
237,220.44,198.99,230.08,248.7,243.89,242.09,212.41,227.28,209.93,238.82,200.06,208.92,211.88,209.49,213.62,214.43,209.35,203.13,204.54,173.66,217.09,193.35,191.02,185.44
241,215.41,198.66,229.59,249.23,246.16,242.36,210.02,226.59,211.62,236.88,202.15,210.02,210.6,210.72,212.52,212.43,209.38,206.3,204.72,172.97,220.34,192.86,188.21,186.4
244,218.39,198.57,230.15,250.45,248.6,240.39,210.46,226.35,209.87,237.08,202.11,208.68,211.41,212.54,212.94,215.4,207.11,202.79,205.51,173.03,217.38,194.69,192.21,186.45
248,219.59,198.58,228.33,249.21,245.1,244.73,212.36,227.94,208.1,238.4,202.64,212.21,213.05,210.67,213.38,214.26,210.25,202.97,204.32,172.53,214.43,194.35,191.56,185.16
251,218.8,198.89,230.45,251.05,244.82,243.36,209.87,227.55,209.56,238.48,203.27,211.3,212.23,211.74,212.55,213.04,207.61,203.06,206.21,175.08,212.96,191.47,189,185.87
255,220.32,199.02,230.62,250.57,248.5,241.76,209.13,226.7,210.35,237.45,201.16,210.27,211.3,211.28,213.59,215.01,208.98,200.85,206.34,175.14,212.65,193.62,190.05,184.25
259,220.19,198.23,229.77,251.58,248.77,240.54,211.09,226.73,209.86,238.21,202.73,208.15,213.75,211.97,214.21,213.94,206.25,205.87,204.16,174.38,212.5,194.56,190.09,185.21
262,219.28,198.88,231.97,249.21,248.53,239.53,211.62,226.84,211.32,235.72,202.16,210.05,210.02,209.63,211.19,210.29,209.43,201.17,203.62,174.53,217.37,194.93,190.55,188.07
266,219.08,198.86,229.51,250.17,246.12,241.37,211.29,227.78,208.83,237.22,199.19,209.49,211.65,210.71,211.64,214.97,208.36,202.1,200.85,173.18,215.04,192.96,191.51,184.97
269,221.5,199.46,233.5,252.44,245.85,245.65,211.54,227.83,210.93,238.28,200.75,207.47,209.75,208.55,210.52,213.29,208.57,204.25,204.59,173.47,217.36,193.76,190.87,187.18
273,220.76,200.07,228.18,249.64,246.37,242.28,210.93,226.69,211.46,240.29,202.88,209.87,210.16,209.47,214.15,211.29,208.82,202.63,205.67,174.33,213.9,193.68,189.21,185.8
276,217.74,197.7,230.47,252.8,245.53,239.18,210.34,225.92,209.5,235.7,200.63,210.12,211.72,214.6,211.23,213.91,208.69,205.2,204.44,175.41,217.12,194.18,194.26,186.76
280,220.5,197.18,230.96,249.41,246.63,241.27,210.12,227.47,209.95,236.26,202.14,208.49,214.09,209.01,211.44,214.46,208.17,202.84,202.04,170.92,218.23,195.96,191.08,186.85
283,219.57,197.67,230.3,247.88,247.06,242.48,208.94,226.39,210.23,237.68,202.24,208.45,214.57,208.4,210.31,212.12,208.48,203.06,205.41,172.66,218.2,194.99,194.46,184.45
287,218.43,199.35,231.08,249.98,246.93,239.08,209.98,226.88,209.15,238.64,201.2,210.64,208.57,209.87,213.41,213.76,207.56,202.58,204.3,172.12,215.71,194.07,191.52,186.41
291,219.53,198.38,229.07,251.66,249.54,242.6,209.54,226.65,206.99,236.33,202.21,209.89,212.56,208.59,210.71,210.97,208.37,204.08,203.4,172.38,210.89,195.55,191.79,186.81
294,220.46,198.41,230.29,247.64,247.35,241.46,210.41,226.23,207.95,234.29,198.38,208.44,212.27,209.27,211.58,212.05,209.98,201.05,204.3,171.66,214.58,193.52,189.99,186.4
298,218.1,196.08,230.59,247.58,245.31,240.06,206.81,223.25,204.61,238.56,199.28,205.55,213.44,206.89,207.4,207.56,204.3,197.14,197.89,169.99,208.99,191,188,181.73
301,12.974,21.134,7.4969,-13.246,2.3254,8.592,-7.1849,16.519,5.1674,-5.5603,-13.097,-6.7931,15.537,-9.5178,-34.897,5.6776,-17.564,-17.08,7.2925,12.417,-17.039,6.0895,13.483,-8.1909
305,12.277,22.811,6.9609,-15.524,8.6368,7.6976,-3.7888,16.614,-5.4587,-7.3517,-15.137,5.6858,10.773,-7.3647,-35.003,-8.8575,-23.836,-12.427,-9.3203,-9.1515,-17.249,-5.7471,14.222,-2.1331
308,12.664,20.017,-2.6682,-7.3656,8.2534,9.7981,-4.4524,15.544,7.4819,-10.293,-12.667,-1.9464,5.5011,-11.345,-34.671,9.0762,-21.062,-9.6897,-8.9128,-5.4042,-13.899,-7.5679,12.948,-7.2795
312,11.517,17.87,-3.6561,-12.36,6.8842,11.517,-2.5056,15.008,2.7146,-7.2335,-16.468,2.9727,7.4096,-8.0242,-34.656,0.91077,-18.966,-16.367,-1.2822,7.3824,-15.701,-2.9808,10.068,-9.6687
316,13.569,20.679,11.072,-12.596,6.8217,7.7971,-1.5239,14.859,14.971,-5.334,-13.319,-3.9701,10.514,-11.725,-35.445,-5.8385,-20.373,-14.779,6.8365,7.7969,-10.872,4.7479,13.377,-6.6403
319,7.1119,10.892,4.1856,-10.361,8.1193,9.3939,-6.8914,9.9907,7.8302,-3.0609,9.9262,1.1458,11.499,10.302,-34.025,8.0725,13.609,6.188,-10.25,9.0551,6.992,11.722,8.6356,-8.8648
323,7.7794,6.9056,-8.4984,-11.42,-7.5678,-11.008,10.308,14.206,-5.2944,2.5717,12.901,10.818,-4.2707,-10.621,-30.474,-5.9596,0.42854,12.866,-13.341,5.5936,15.05,7.3776,11.552,-8.429
326,4.625,12.792,9.454,15.211,-5.9882,-7.5579,7.216,4.515,-7.8229,6.7905,24.953,6.5885,4.0955,-8.1962,-33.376,-10.41,6.8758,-16.097,5.2022,-10.945,-12.834,9.1125,6.7606,8.7742
330,8.7666,8.7807,10.8,9.7323,-11.833,-12.272,-7.5234,-10.524,9.6681,-8.7905,-8.9418,3.9032,-1.82,-10.051,-33.161,-4.9696,17.281,-3.9188,-14.393,-2.1073,11.001,10.427,12.224,-4.872
333,-11.578,-11.612,-2.6378,10.816,-10.561,-7.7694,-8.9565,12.093,4.2256,-14.517,-11.135,11.735,15.528,-5.9451,-34.141,10.806,14.21,-4.1159,-13.146,6.1614,-11.292,9.4996,10.904,-9.1963
337,6.2796,-4.0688,7.2771,-9.8327,-6.0142,-5.7418,-6.7774,6.6203,5.3202,15.733,19.495,-6.8442,10.091,-8.7182,-29.039,10.418,23.043,-16.391,6.2337,-6.7066,-11.73,4.3496,15.423,-6.0606
340,-8.1514,-7.093,-9.5931,-4.2893,-12.872,-5.2064,-8.1559,14.945,2.6782,-6.2825,10.912,6.9302,9.408,-7.5827,-29.078,8.991,14.449,-19.626,-13.557,-8.6231,26.499,6.9015,-3.3867,5.9137
344,-3.4959,-9.0397,8.7474,-12.771,3.4326,8.8926,6.5253,3.0554,7.6607,-12.354,-11.602,6.0572,10.008,-8.6357,-30.873,5.9163,15.287,-14.907,-3.0039,-0.36455,9.1488,2.4568,15.365,-4.811
348,-6.7842,7.5436,-6.963,-11.589,-6.2985,-9.3743,-8.3735,7.6438,5.6142,9.9148,-13.315,7.3634,9.003,-6.5539,-30.279,8.7788,20.72,-15.225,-6.5144,-7.309,34.227,2.4098,10.56,-6.8393
351,9.3223,-6.2291,5.1907,13.436,-12.982,12.909,-11.588,8.7307,4.7637,-8.534,-16.332,5.4389,8.6556,-7.2762,-33.613,6.9301,16.039,-14.497,-10.178,5.9107,6.1644,7.6087,-2.4522,7.5823
355,-12.107,-6.5632,4.8065,-7.4913,-11.442,6.8958,3.5115,4.4967,-3.3863,-10.91,-12.109,2.7802,9.5221,18.448,-31.082,-2.4668,17.292,-14.941,-14.157,-3.3411,-9.8557,-1.0303,6.1363,-6.0271
358,-14.466,-4.8292,-10.786,-16.415,-8.2803,-6.219,-9.0942,6.444,-9.8885,-9.5561,-7.2367,7.9593,9.0107,29.545,-32.882,-7.1709,22.91,-16.659,-7.2208,9.536,-11.122,-11.336,10.888,8.3407
362,5.6633,-12.258,-10.067,-9.1781,7.499,-5.8582,-9.3303,10.321,5.4131,-14.167,14.858,-8.5859,4.8723,-6.6658,-31.84,5.1117,16.984,-13.373,-9.9604,9.4966,10.259,-10.107,7.3442,4.5958
