Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
67,588.34,570.96,510.87,500.84,494.53,497,495.3,541.22,553.48,535.53,523.29,538.09,530.14,509.94,539.25,539.72,510.82,495.84,494.69,479.96,478.56,481.97,500.46,484.66
71,587.1,570.37,511.81,501.65,497.11,499.1,497.5,543.75,551.13,532.99,523.99,534.4,528.83,510.64,536.1,540.64,509.33,490.16,492.96,478.44,476.01,479.66,500.69,486.2
74,591.81,569.95,510.25,507.58,498.01,500.72,501.39,547.43,555.84,536.59,524.27,537.08,531.37,513.32,542.32,542.37,514.06,496.93,496.15,482.41,479.59,484.23,500.7,487.83
78,590.41,570.69,511.56,507.05,499.21,502.24,501.36,547.57,556.84,538.31,525.13,539.75,532.85,513.08,542.86,546.78,511.45,495.47,495.21,480.92,478.36,485.31,501.48,487.83
81,590.17,570.06,511.7,506.85,500.44,499.96,502.23,547.4,558.19,536.54,527.06,538.85,531.54,512.85,541.45,546.11,511.75,495.74,494.91,481.79,481.18,483.07,500.68,486.6
85,593.91,571.37,512.84,507.61,500.19,500.25,504.34,549.09,555.09,537.65,527.16,539.99,531.76,518.21,542.27,545.9,511.46,496.92,496.27,483.32,478.06,483.68,502.97,487.85
88,592.83,570.88,514.52,507.78,499.41,501.41,503.98,550.09,557.27,538.05,527.05,538.03,533.63,514.42,544.42,547.46,510.29,497.4,496.52,481.98,483.68,486.35,502.5,489.58
92,590.93,572.05,514,510.24,501.4,504.56,503.04,550.93,558.04,539.34,529.51,538.49,533.37,513.49,543.64,546.07,511.29,496.7,495.92,482.13,479.99,486.22,505.47,491.91
96,592.48,572.42,513.02,508.24,499.8,505.68,504.21,550.64,557.81,537.25,528.57,539.7,532.66,516.31,544.81,549.04,513.35,497.64,499.44,482.76,480.84,484.93,504.52,488.82
99,592.34,574.36,514.03,509.36,500.63,502.8,504.61,549.46,557.14,537.91,526.03,539.77,537.47,517.13,546.7,549.19,513.84,499.61,498.78,482.34,480.24,487.81,503.24,489.41
103,592.27,573.13,516.04,509.19,502.97,505.82,507.05,550.88,556.62,538.3,527.73,540,533.43,515.05,543.33,545.57,515.53,496.63,494.53,482.53,481.97,485.45,506.08,490.58
106,592.53,571.95,512.72,508.72,503.03,506.3,504.59,552.86,555.21,537.92,529.67,540.27,534.4,517.69,543.2,548.17,513.94,497.28,497.48,482.81,479.31,486.93,502.99,491.34
110,592.03,575.28,516.56,511.67,500.34,504.03,504.34,550.03,556.69,538.42,528.02,540.27,532.83,516.39,545.72,549.09,511.36,494.08,497.97,484.42,482.22,484.61,505.17,491.38
113,593.31,575.5,513.69,509.12,499.9,505.7,504.71,552.93,558.02,540.07,525.96,540.27,536.78,515.71,543.19,546.24,515.62,496,496.07,483.82,480.21,486.33,505.27,490.56
117,590.79,573.22,514.6,508.28,500.84,503.12,505.7,553.82,557.69,539.95,528.54,541.25,535.02,515.77,545.37,547.32,512.89,496.13,498.23,484.87,481.53,485.36,504.34,490.77
120,589.8,572.38,518.17,509.25,502.06,504.29,504.37,550.65,555.84,537.82,527.86,536.97,533.13,517.03,544.43,548.06,510.65,498.77,495.49,484.32,481.32,487.86,504.58,490.06
124,593.39,573.54,515.36,510.4,501.84,504.6,503.93,552.37,553.77,538.71,526.52,540.22,535.68,517.06,544.62,547.6,514.47,498.71,495.71,483.79,482.84,486.67,505.33,492.09
127,594.74,576.21,514.9,510.31,502.12,504.39,504.81,550.46,558.71,539,526.91,538.21,534.27,518.04,548.28,546.32,510.45,498.11,494.87,483.79,480.89,488.23,504.18,491.63
131,594.79,574.79,514.94,510.25,501.31,504.41,504.36,551.82,557.98,541.07,529.73,538.27,537.71,515.85,544.98,546.43,513.14,496.68,497.59,483.84,481.6,487.53,504.6,489.14
134,592.17,574.03,516.63,508.29,501.21,502.63,506.04,552.19,556.8,538.3,530.43,541.04,534.42,516.86,547.95,546.77,515.14,496.43,496.69,484.65,479.64,489.26,505.12,491.43
138,593.46,573,515.03,511.01,502.39,506.02,505.86,552.01,559.39,540.95,525.39,540.58,534.33,517.07,545.7,549.64,514.26,496.73,495.94,484.35,479.24,488.53,506.3,489.32
141,592.38,574.84,516.76,511.61,501.62,505.22,504.06,550.87,556.69,541.78,529.71,539.46,536.12,520.56,546.9,548.76,515.07,499.24,496.68,482.73,482.28,487.39,505.7,492.85
145,592.63,570.93,513.92,509.71,502.81,503.06,505.29,551.53,557.71,535.71,529.42,539.08,535.76,517.08,544.32,549.36,511.64,498.68,496.22,486.2,479.43,486.61,504.91,490.56
149,594.3,571.51,515.46,511.47,499.64,505.26,505.46,550.41,557.13,538.4,529.23,540.58,533.82,518.94,543.48,548.53,514.28,497.5,494.45,485.93,480.61,489.73,505.42,489.09
152,590.09,575.27,516.77,509.86,500.32,504.36,502.65,551.7,556,540.06,529.2,540.02,533.62,515.96,546.28,547.35,514.67,498.17,497.02,483.98,479.46,490.51,504.68,491.29
156,589.58,576.32,516.58,509.05,503.23,503.46,508.17,553.44,558.37,540.87,528.25,541.12,536.94,518.95,547.44,547.79,513.7,498.54,496.75,487.6,483.63,489.37,506.77,493.11
159,591.05,575.32,515.17,509.5,503.11,504.37,505.72,551.84,559.74,537.37,528.15,539.9,533.82,517.22,544.03,545.27,511.92,495.25,495.61,486.89,480.43,487.09,505.22,492.53
163,593.4,573.09,514.08,508.33,502.17,505.08,504.01,550.81,556.78,539.81,527.74,541.97,534.88,518.72,544.11,547.6,513.49,498.58,496.08,485.83,481.65,488.61,505.54,492.78
166,591.58,572.75,515.95,508.19,501.96,506.38,503.49,550.92,556.94,542.3,527.52,539.15,536.27,515.26,543.07,546.41,517.02,495.49,499.05,484.98,484.06,485.94,504.27,490.85
170,589.56,571.3,513.54,509.76,501.01,507.26,505.56,551.71,557.01,540.49,529.5,541.43,534.75,516.41,547.26,547.21,513.77,496.66,496.19,486.94,482.19,489.35,505.96,492.4
173,589.94,572.67,515.05,506.72,502.83,503.79,505.02,550.33,555.84,539.66,527.55,538.2,535.09,514.64,545.53,545.97,513.56,498.65,494.32,485.01,481.44,487.17,503.02,492.52
177,590.71,570.03,512.64,510.05,501.81,502.43,506.93,549.72,555.86,538.68,527.95,542.94,535.99,519,547.17,545.52,513.1,497.99,496.68,485.21,482.25,485.01,506.72,492.01
180,588.11,573.36,511.95,508.5,499.55,503.08,503.77,548.68,553.2,537.97,528.22,539.63,536.37,515.15,546.04,548.32,510.87,497.88,497.01,486.94,479.04,488.09,505.83,495.88
184,591.58,569.88,513.77,507.16,502.34,504.03,504.97,550.17,557.08,541.09,529.05,538.54,536.25,516.8,547.23,546.41,515.42,500.31,496.78,486.94,481.31,487.76,503.92,491.16
188,590.41,571.58,515.67,510.65,502.24,505.23,504.63,547.25,556.89,540.87,527.41,540.15,535.25,519,544.2,546.32,511.33,496.89,494.3,484.46,482.61,487.03,505.42,491.54
191,592.58,566.87,515.96,509.25,501.76,500.58,503.41,552.31,555.64,538.39,529.25,541.76,534.29,516.92,543.13,547.64,513.9,495.01,496.87,483.37,481.85,486.55,503.55,490.66
195,588.12,573.19,513.35,505.91,499.41,502.38,505.35,551.59,554.64,538.41,529.65,541.41,535.11,515.94,545.57,546.58,515.73,494.61,496.64,484.62,479.54,489,503.47,487.56
198,588.83,570.2,513.66,505.21,499.82,502.72,504.21,551.4,553.78,536.43,527.51,537.79,532.91,513.45,542.04,546.91,513.93,495.96,497.7,485.26,481.7,487.9,504.89,489.86
202,587.02,571.23,515.09,508.16,502.4,503.73,505.77,552.7,557.43,539.01,530.16,539.74,537.05,517.23,546.24,545.92,516.14,501.23,497.95,485.36,488.31,488.75,507.17,491.15
205,576.59,560.93,503.32,498.63,490.61,494.15,495.37,535.94,537.21,520.03,513.28,522.18,519.32,499.98,525.75,526.98,495.16,479.42,477.36,466.26,461.34,469.33,483.4,470.93
209,565.41,546.82,493.55,487.95,480.62,486.6,485.51,527.37,528.45,514.32,506.59,516.95,515.21,495.91,524.53,525.17,488.97,476.19,475.09,465.52,462.3,469,483.07,471.75
212,576.6,561.74,504.44,497.85,490.04,495.05,494.22,540.01,553.17,532.07,525.47,531.79,528.26,510.48,538.71,539.62,511.55,493.79,496.6,481.43,481.04,482.64,504.23,490.87
216,580.68,564.23,504.71,501.57,496.65,495.8,498,544.51,551.8,535.77,523.1,536.15,530.87,511.95,540.13,540.99,514.22,492.76,497.1,480.47,477.55,485.78,500.25,489.86
219,585.43,568.07,506.83,502.75,497.85,499.83,501.46,544.34,552.11,535.08,525.74,534.99,531.48,513.36,539.25,540.02,512.88,496.14,497.81,483.3,480.08,485.76,502.59,488.6
223,585.85,564.99,508.33,502.97,497.55,498.81,497.99,543.17,553.2,536.33,526.37,538.43,531.9,512.32,539.44,540.12,511.98,496.46,498.9,485.75,483.01,485.02,500.62,489.22
227,585.69,566.49,512.23,504.7,499.78,500.29,500.44,545.24,554.04,533.82,526.89,536.54,535.37,514.15,540.41,541.97,512.65,497.76,499.04,483.34,480.65,485.01,502.5,490.3
230,584.71,568.65,510.21,502.99,497.11,498.44,499.97,545.59,554.37,537.03,526.21,536.79,533.44,515.64,538.9,542.98,514.64,496.67,497.25,483.59,480.31,487.9,502.72,490.78
234,588.4,567.75,511.17,502.9,499.36,498.78,500.14,545.77,555.75,533.59,525.72,538.02,532.69,516.4,540.27,541.23,514.9,496.18,497.15,482.48,482.61,487.2,503.05,490.03
237,587.6,568.8,509.78,506.13,497.62,501.12,500.29,543.91,552.29,536.04,524.99,537.5,531.69,515.29,541.11,542.7,512.86,496.26,496.36,484.86,480.9,485.72,503.27,491.06
241,590.58,567.94,513.23,506.54,497.39,499.63,502.78,543.62,550.81,536.87,527.15,537.55,531.93,514.92,542.17,542.6,513.05,493.85,498.3,485.36,479.49,486.1,503.53,489.55
244,588.72,568.46,511.76,504.23,498.35,502.43,500.99,546.09,554.85,538.32,526.02,539.33,533.46,515.03,543.28,541.53,514.45,498.19,496.95,486.46,481.2,486.3,502.6,488.64
248,586.61,567.2,512.02,507.4,498.9,499.54,499.57,546.13,552.94,536.15,525.07,538.29,533.47,514.06,541.33,542.29,512.16,495.1,494.64,484.82,482.51,486.18,503.09,490.09
251,585.2,567.59,510.79,504.25,499.81,500.92,500.89,544.22,556.21,534.95,522.08,535.86,533.13,511.33,540.31,539.56,514.49,495.95,494.1,483.4,481.74,486.24,501.99,489.82
255,583.36,564.34,511.49,503.12,495.88,498.87,499.89,545.26,554.22,534.72,523.85,536.35,530.86,514.03,541.38,540.08,510.69,497.91,492.18,483.67,480.32,486.21,502.65,491.63
259,585.88,569.12,510.3,504.37,497.45,500.9,500.05,548.38,552.32,536.4,525.88,540.03,530.9,511.56,540.61,540.83,515.79,492.63,495.66,485.88,483.62,486.21,503.83,490.49
262,584.41,567.97,511.64,505.07,498.17,501.73,500.13,545.37,551.5,536.7,527.61,536.91,532.89,512.71,542.14,541.2,511.15,498.19,495.24,483.81,482.7,484.93,501.73,488.96
266,586.57,567.16,512.8,504.66,498.4,498.11,499.74,543.85,555.34,536.66,528.29,537.06,533.56,515.06,540.77,541.48,511.77,492.76,497.37,485.06,480.61,486.43,503.78,492.52
269,584.5,567.16,506.81,504.32,496.34,498.16,499.49,542.98,552.23,534.41,526.33,538.85,533.99,515.42,540.08,540.66,513.08,497.89,496.34,485.05,480.99,486.6,503.2,491.01
273,585.67,568.38,512.3,502.11,497.71,500.24,499.8,545.07,553.89,533.66,524.41,538.08,532.77,514.79,538.52,541.86,512.42,497.23,494.95,484.43,482.51,487.63,502.38,492.16
276,586.76,569.07,509.59,504.76,496.23,499.88,500.68,545.58,554.86,535.99,525,537.21,533.99,511.73,541.34,539.43,512.57,495.67,494.98,484.34,479.4,485.43,502.96,487.21
280,583.7,567.68,509.94,503.95,497.38,499.6,498.15,543.81,554.45,537.35,526.86,539.2,530.59,513.8,542.35,541.17,513.04,494.95,495.71,484.91,480.06,487.1,504.63,488.75
283,584.6,569.75,510.16,504.94,496.19,497.63,498.41,545.1,553.78,535.2,523.72,537.9,532.24,511.94,542.59,543.09,512.12,498.42,495.11,482.97,480.09,486.29,500.75,490.83
287,584.83,567.39,507.96,503.29,495.37,502.28,500.58,546.58,553.6,535.8,524.95,537.76,531.28,514.27,540.58,540.56,511.8,496.18,493.88,485.13,481.03,485.75,503.98,490.72
291,583.52,567.56,509.26,499.91,493.12,498.48,500.4,544.3,552.97,534.63,524.36,534.95,531.21,509.44,540.67,540.59,509.3,492.79,494.13,481.84,481.46,484.84,502.56,488.46
294,585.04,568.31,511.22,502.74,494.51,497.47,497.88,544.04,548.81,535.38,526.98,539.78,535.26,511.7,540.23,539.13,511.49,495.31,493.88,484.97,479.94,488.13,502.62,489.72
298,579.74,564.04,505.7,499.29,492.99,496.42,495.67,538.8,543.44,525.88,513,527,515.82,498.18,526.67,524.84,497.88,481.31,478.52,463.17,461.91,465.52,479.44,467.3
301,212.09,209.79,207.64,202.34,202.42,203.35,201.31,199.35,214.08,208.83,205.02,203.18,203.85,201.25,199.55,198.36,212.61,209.62,207.87,205.61,202.33,200.56,200.69,203.59
305,211.82,208.94,206.19,202.64,201.58,203.06,200.25,200.08,214.78,206.65,206.33,203.68,203.26,201.09,201.03,198.08,211.94,207.14,206.88,204.72,203.76,201.79,199.79,199.48
308,213.28,208.78,207.1,203.65,202.87,202.11,201.35,200.56,215.23,210.63,205.23,204.51,204.11,202.24,199.6,201,214.83,209.11,205.2,203.54,202.09,200.24,200.89,200.31
312,211.83,208.25,205.35,204.41,203.82,201.18,201.84,200.64,214.35,209.71,205.34,205.38,203.78,200.81,199.4,201.46,212.25,208.45,205.84,202.91,199.96,200.16,200.77,200.36
316,212.14,210.2,204.16,202.38,200.79,202.75,201.05,201.52,213.15,208.33,205.83,203.7,204.82,200.26,200.86,198.93,212.72,208.55,206.16,201.83,200.65,200.27,201.26,201.33
319,571.44,558.79,500.57,496.12,485.51,486.66,488.48,532.92,504.36,488.92,479.74,477.48,473.75,465.06,475.9,482.99,447.56,435.54,438.72,427.07,421.88,422.11,431.53,428.92
323,601.66,586.78,521.72,513.93,507.15,509.15,507.36,554.12,550.43,529.92,522.7,523.14,518.82,507.53,519.05,525.62,503.1,489.1,489.91,476.67,474.89,475.49,481.16,476.22
326,602.48,587.6,522.6,515.03,509.07,509.14,506.83,558.4,553.46,535.62,523.46,521.87,521.56,507.74,521.79,527.37,503.56,490.69,492.1,477.2,473.4,475.97,482.91,479.29
330,605.79,591.1,523.55,518.12,507.1,511.83,509.9,555.83,554.53,533.1,526.4,523.9,521.7,511.15,525.32,526.66,504.14,489.67,492.34,480.78,477.71,476.55,487.56,480.66
333,604.77,592.29,525.07,517.79,514.41,512.99,508.03,558.84,555.65,535.99,525.29,525.81,522.63,511.94,525.51,527.15,505.09,489.56,492.27,478.57,478.96,477.73,487.47,479.25
337,605.87,589.43,523.29,520.39,512.53,511.11,510.97,560.12,556.96,535.36,523.89,526.52,523.83,513.6,527.4,529.04,503.54,489,493.14,482.37,477.58,479.2,489.27,481.8
340,609.25,596.18,528.88,520.59,515.64,512.74,511.69,559.41,557.59,535.74,525.14,530.54,523.69,513.99,528.81,531.28,506.03,495.3,497.47,481.34,480.45,480.05,490.94,485.1
344,609.2,595.26,528.17,520.47,512.74,514.1,509.27,560.61,558.08,537.97,527.31,529.61,523.26,513.01,527.08,530.58,503.34,493.32,495.91,479.71,480.74,484.97,490.78,482.82
348,612.36,598.74,530.17,524.51,516.43,515.49,512.41,563.6,559.72,541.61,526.09,529.1,524.96,515.96,534.06,535.16,506.42,495.43,495.8,480.52,479.85,482.22,492.14,484.45
351,614.38,600.68,528.29,522.9,516.41,516.39,518.84,563.24,561.28,539.01,530.89,530.83,524.58,516.98,532.06,534.53,507.49,494.5,494.83,482.43,481.64,484.6,496.25,485.13
355,614.28,601.54,532.66,522.34,515.28,514.4,515.32,564.84,557.71,541.45,529.69,528.8,527.98,517.98,534.23,535.64,507.81,497.32,497.59,482.03,479.29,483.19,493.92,482.42
358,616.21,600.99,530.54,521.94,518.81,515.05,516.89,563.78,560.78,539.31,529.29,530.68,527.65,517.25,534.55,535.03,506.3,494.17,494.54,481.14,478.2,483.08,493.54,484.36
362,618.35,605.97,533.95,524.3,516.85,517.78,519.19,566.98,563.76,540.79,531.87,531.89,528.11,519.98,535.44,535.65,506.97,495.04,494.15,477.83,481.54,484.01,494.06,483.59
